A,abstract
2015,"The present invention relates to the communications device for the telemetering infra and the method for suppressing the generation of the bulk same time response packet, and the control object appliance including data concentrator and the third communications unit, and the second controller and storage including the first controller, and the first communications unit and the second communications unit is included. And the acknowledgement signal is transmitted to data concentrator and the simultaneous occurrence of the bulk acknowledgement signal can be prevented only the group which according to the invention, divides the control object appliance into multiple groups and is designated to the multicast way and the overload and communications barrier of data concentrator can be prevented."
2015,"Disclosed are the security policy management device for managing the network access policy in order to integrate the dispersed security policy at the smart grid environment and apply and the method. The security policy management device according to the present invention comprises the topology extracting unit extracting the rule set generating unit which produces the rule set by acquiring the access policy security rule predefined from one or more system and converting into the document of the standard form , and the network configuration about one or more system in the network topology and the standard policy making part merging the generated rule set and the extracted topology and produces the standard policy."
2015,"Disclosed are the electric power equipment access management device and the method. The electric power equipment access management device according to the present invention comprises the transceiver, which receives the authentication information about the access subject from the certificate server it receives access requested data of the access subject to approach the electrical power system the rung information generator which produces the rung information it gives the rung to the access subject based on the authentication information, and the object electric power equipment information generator confirming the object electric power equipment of the electrical power system inside in which the access subject approaches based on access requested data and produces the object electric power equipment information and the rung information and the access crystallization information generator which maps the object electric power equipment information and in which the access subject produces the access decision information about whether or not in the object electric power equipment whether it is accessible or not."
2015,"The invention relates to for low voltage, for high pressure remote meter reading system and method, providing the low pressure of the low cost and for high pressure remote meter reading system and method it is efficient it is characterized to include the center data acquisition unit, which is transmitted for high pressure inspection data from for high pressure watthour meter and is transmitted for low voltage inspection data from one or more for low voltage data acquisition unit for low voltage remote checking server transmitted for low voltage inspection data through the wire/wireless communications from the center data acquisition unit and for high pressure remote checking server transmitted for high pressure inspection data through the wire/wireless communications from the center data acquisition unit as to the remote meter reading system through one or more for low voltage data acquisition unit and the binary CDMA (Code Division Multiple Access) communications transmitted for low voltage inspection data through the power line communications from for low voltage watthour meter."
2015,The invention relates to the electrical safety management system for the ground fault current generated in the distribution panel or the cabinet panel according to the maximum dissipation of the consumer and the telemetering which is aware of the arc information and does about the electrical safety accident of the consumer in which the accident of electric power is predicted in the beforehand with the foot paper comprising the load sensor sensing the amount of change of the current supplied in the distribution panel or the cabinet panel of the consumer to load; the meter which measures the use power used in the consumer and transmitted with DCU; and the electrical safety management server which receives the ground fault current and the arc information which senses from the current sensor and it stores ; it analyzes the generation frequency of the ground fault current according to the amount of used electric power and arc by using the use power of the ground fault current of the event management module: distribution panel transmitted through DCU or the cabinet panel and acring frequency and consumer ; and transmits the ground fault current and arc information with DCU is generated the electrical safety emergency signal if the generation frequency of the arc and ground fault current is the set number or greater.
2015,"The invention relates to electricity is the voltage of both ends system in case *** in the system, the electric potential difference, and the asynchronous input prevention blocking device for preventing the generation of the fault current generated through the cycle property of the electric potential difference due to the asynchronous input and protecting the electric power facilities. To solve the subject described in the above, the asynchronous input prevention blocking device according to the present invention comprises the bus electric power system, the conditional input unit: bus electric power system, which the using condition of the respective both ends electric power system is input to the line side electric power system the voltage input portion: condition inputted to the conditional input unit the condition determination part: voltage plate end part:, which judges the motive whether or not of both ends electric power system it uses the cycle about the electric potential difference of both ends electric power system inputted from the voltage input portion and electric potential difference and the motive determining unit connecting the motive determination of the condition determination part and motive determination of the low pressure determining unit and judges the motive whether or not of both ends electricity determines the motive whether or not of both ends electric power system based on the input voltage found from the voltage input portion the voltage of the respective both ends electric power system is input to the line side electric power system."
2015,The remote meter reading system it collects inspection data by using the field client-server mode and improving the inspection of a meter successing yield of load profile data and for minimizing the collection time of inspection data and inspection of a meter data collecting method using the same are presented. The presented remote meter reading system includes the field client-server mode or data concentrator for transmitting with the polling method electronic measuring instrument: inspection data received from the electronic measuring instrument transmits inspection data which include load profile data the fixed the propagation delay time to the basis it randomizes with the field client-server mode it periodically checks load profile data and data acquisition unit for storing inspection data received from data concentrator.
2015,"Disclosed are data concentrator providing the location information and the supplying of location information method using the remote meter reading system, and this. The data concentrator controls the location information sensor measuring the location information, and the measurement period of the communications unit for the upper server and data communications and location information sensor as to the remote meter reading system including the upper server managing data concentrator, collecting inspection data from the electronic type watt-hour-meter installed at the remote meter reading system providing the location information is the consumer inspection data and data concentrator. And the controller controlling the communications unit and transmits inspection data, and the identification code of data concentrator and location information with the upper server is included. And it maps the identification code of data concentrator and location information and it manages the upper server."
2015,"In the present invention, disclosed are the microgrid system which can prevent the additional malfunction by recomputing the proper set value in which the breaker is operated with the processing apparatus at the system configuration change of the microgrid and the operation method. For example, the microgrid system according to the present invention the microgrid system and the operation method for including is initiated the memory unit sensing size and direction of the current and stores the component type of the facilities of the controller transmitting the input / order of opening and microgrid system inside and impedance information in the cut-out that allow the processing apparatus among the microgrid system as to the microgrid system, which includes the breaker connected to multiple distributed powers to each distributed power and is connected to the high position electric power system. And high position electric power system to pass through the processing apparatus the set value of the fault current in which the breaker has to operate is calculated the communications unit: status information collected from the communications unit is used transmits the set value of the fault current in the breaker the processing apparatus collects the on/OFF state of the cut-out: distributed power connecting the microgrid system and high position electric power system and separated according to the trouble occurrence whether or not of the high class electric power system, and the input / openness information of the cut-out on a real time basis. It is equipped"
2015,"It has the technology including the first square of the electric power system, the second electric power equipment of the electric power system using the different kind of second communications protocol and the first communications protocol, and the first square and the heterogeneous link secure gateway connecting the second electric power equipment liver and implements the mapping and security the technical feature in the providing. The first square of the electric power system the security association system going with heterogeneous electric power equipment of the present invention uses the first communications protocol."
2014,Disclosed is the error signal detecting method of the electric power system. The error signal detecting method of the electric power system comprises the step of modeling the electric power system it sets up the multiple guard zones which includes the breaker connected to the electric power facilities more than any one among multiple electric power facilitieses and electric power facilitieses provided with electricity from the voltage source and includes the electric power facilities and the breaker connected to the electric power facilities; step of detecting opening and closing information using and are the information toward the decided operation state of the breaker; the step of producing the measuring information it is delivered; and the step the controller compares opening and closing information of the breaker and measuring information of the electric power facilities and in that way when flow existence and nonexistence of the current at the respective guard zone estimated does not coincide with to opening and closing information of the breaker and voltage / current measurement of the electric power facilities that one signal determines among the breaker keying signal or the electricity opening to traffic facility power signal as the error signal.
2014,The intelligent telemetering protocol transmission system and the method for inserting the packet which is the standard protocol of the meter in the packet transmission between data concentrator and the remote checking server of the DLMS protocol shape into the B-SMCP protocol and transmitting of the task oriented binary format are suggested. The presented intelligent telemetering protocol transmission system of the task oriented binary format includes the first protocol transmitting device which includes the command packet produced in the remote checking server of the DLMS protocol shape in the B-SMCP protocol and transmitted and the second protocol transmitting device which detects the command packet of the DLMS protocol shape from the B-SMCP protocol received from the first protocol transmitting device and transmitting to data concentrator and including the response packet received from data concentrator of the DLMS protocol shape in the B-SMCP protocol and transmitted to the first protocol transmitting device.
2014,"The present invention relates to the TCSC control device which the electric power system stability applies the user-defined model (UDM, User Defined Model) algorithm for evaluation to TCSC (the Thyristor Controlled Series Capacitor, and the thyristor control series compensator)."
2014,The present invention is to provide the smart grid instrument security authentication system and the method for authenticating the validity of the smart grid instrument accessed in the smart grid network through the certificate. The smart grid instrument method of authentication for secure which is the invention comprises the issuing of certificate challenge step that the machinery adminstrator requests the issuing of certificate about the multiple smart grid instruments; the certification issuing step in which the authentication center corresponds with the request of the machinery adminstrator and issuing multiple certificates; the certificate impregnation step: availability inspection challenge step: availability inspection step in which the authentication center verifies the validity of the multiple certificates and responding to the availability inspection request of the security server that the security server requests the availability inspection of the multiple certificates to the authentication center that the machinery adminstrator injects multiple certificates into multiple smart grid instruments; and the instrument verification step limiting the service in which the security server is provided to multiple smart grid instruments corresponding to according to the response about the availability inspection request.
2014,The invention comprises the charge infra performance monitoring module collecting the operating information from the charge infra administration module and the charge infra administration module transmitting the operating information of the charge infra facility for managing the battery charger which charges the electromobile by utilizing the battery charger and using through the communications network from the charge infra administration module and analyzes and controls the performance about the charge infra facility.
2014,"The remote apparatus for upgrading firmware and method of the telemetering terminal for the response including the delay time in the response packet electrical transmission about the packet received from the master station packet-transmiting are suggested. The remote apparatus for upgrading firmware of the presented telemetering terminal comprises the command packet for the master station and formware upgrade, the image file for the formware upgrade of the slave station, the next command packet from the communications unit: master station sending and receives the response packet for the image file and command packet, or the operation unit computing the delay time for receiving the image file and the controller which controls the operation unit so that it compute the delay time if the command packet is received from the communications unit and controls the communications unit in order to transmit in the response packet about the command packet which receives including the delay time which computes in the operation unit with the master station."
2014,"The invention relates to the power line communications apparatus for the shadow region of the remote meter reading system improving the electricity inspection of a meter reliability inspection data are sent and are received through the wireless telecommunication the power line communications signal is blocked in the communications sound persistent liver in which the power line communications is not smooth, and comprises the signal interceptor which blocks the high-frequency communications signal of the power line it is equipped between the communications sound persistent of the power line supplying electricity to the consumer and the wire/wireless communications unit which sends and receives inspection data of the consumer in the communications sound persistent liver through the wireless telecommunication and transmits inspection data sent and receives through the power line communications with DCU."
2013,"According to the invention, in remote, the power use amount of the consumer is measured. The electric conduction behavior can be blocked. And the multimeter ring system sensing the outer conductive behavior and can recognize clearly the electric conduction behavior in remote can be provided. The multimeter ring system according to the present invention comprises the multiple metric modules for measuring the power use amount of the consumer; the microprocessor processing data of the metric module; the memory unit: remote checking server for storing the metering value obtained from the metric module; and the power supply unit which is connected to the communications module and the distribution transformer for performing the communications and supplies the operating voltage."
2013,"The present invention relates to the digital electric power substation adaptive protection operation system and method thereof. For this, the digital electric power substation adaptive protection operation system of the present invention comprises the protection of the correction value calculator: electric power system which if is determined that the change exists in data receiver: electric power system change recognizer: electric power system which determines whether it determines whether impedance data changed and or not the change exists in the electric power system or not receives impedance data of the electric power system from the first intelligent electronic device set performing the monitoring of the digital electric power substation it corrects impedance data through the correction type stored in the correction management database and produces the correction value, the measurement and the setting group setting if the difference exists in the comparison result of the setting group number fresh air and the setting group number fresh air: receiving the set control value and correction value and compares these among the second intelligent electronic device set performing at least one among the control in able to set up one or more intelligent electronic device sets up the set control value as the correction value."
2013,"The present invention is to provide the electronic type watt-hour-meter remote meter reading system capable of the collection of desired inspection data without the correction of the modem replacement or program the kind of data to collect changes. The electronic type watt-hour-meter remote meter reading system which is the invention includes data concentrator: electronic type watt-hour-meter which is installed at the consumer and checks the on-line amount of the consumer stores the object identify system (OBIS, OBject Identification System) code corresponding to inspection data to collect and the modem which is installed in the electronic type watt-hour-meter and it mounts the communications protocol except for the object identify system code and the object identify system code is transmitted from data concentrator and it extracts inspection data corresponding to the object identify system code which is transmitted from data concentrator from the watthour meter and transmits with data concentrator."
2013,The invention relates to a method of evaluating the system stability using the dynamic power voltammogram and system. And the system stability using the dynamic power voltammogram of the present invention is the evaluation method has (a) sending end and the effect that includes the step of determining the stability whether or not of the system and it provides slack to the safe driving limit by reflecting real-time monitoring data to the electricity voltammogram of the off line interpretation base and producing the dynamic power voltammogram and evaluating the system stability by using this and can prevent the broad area power outage.
2013,"The invention has an effect in preventing the large interruption of electric power malfunction and failure to operate of the distance relay are prevented by performing the finance gad the validity about the distance relay Zone 3 positive definite after doing the verification the step performing the fault analysis about the transmission line of (a) current electric power system as the invention relating to the distance relay positive definite availability inspection method, the step of saving the distance relay Zone 3 positive definite of the current electric power system through the fault analysis obtained in (b) above statement step, the step of comparing the distance relay Zone 3 positive definite of the distance relay Zone 3 positive definite of the previous electric power system of (c) corresponding line and current electric power system, and the error between two positive definites is the step setting up the region it experiences in case the exceeds to the distance relay Zone 3 finance gad region in (d) comparison the predetermined limit of error are included in advance."
2013,"The present invention discloses the power controling technique. That is, it performs the state estimation algorithm to Scalar data and the Network Topology base which is the voltage, transmitted from the RTU (Remote Terminal Unit) installed at PMU data and EMS (Energy Management System) EMS state estimation data is applied to the Hybrid state estimation technique the current, and the Yoo / reactive power and the broad area monitoring control system of electric power system according to a preferred embodiment of the present invention saves the size of the voltage about the electric power system whole bus lines and phase angle. In case of using the phase angle information of PMU the elucidation is possible with the linear equation and precision is the mode which has to solve the nonlinear equation in order to save the voltage phase angle if it sets up the PMU (Phasor Measurment Unit) in the major foot / electric power substation and it instead of uses captured data with RTU data improved. Moreover, the Visibility security of the electric power system by using data of the major foot / electric power substation minute PMU data the invention improves the state estimation result of the total system is made possible. And to improve the system operation."
2013,"The present invention relates to the intelligent power use information management system managing by client power use information based on the inspection data and the billing information using the same and conducts the public notice which confronts when the graduated fee is generated. The intelligent power use information management system according to a preferred embodiment of the present invention includes the telemetering module collecting inspection data from the watthour meter of remote, the use administration module, and the transmit unit transmitting the analysis information from the use administration module with the outside. The use administration module further includes the analyzed result of by client power use amount, the analysis information is by client total power use amount the analyzed gradual advance point of time is produced to the analysis information the gradual advance point of time when the unit cost change occurs is analyzed into according to by client power use information, by client forecast charge, and at least any one among by client power use pattern. The use administration module is provided with inspection data from the telemetering module and analyzes by client power use amount and produces the analysis information."
2013,"The present invention is to provide the system building the power supplier and electrical energy consumption character gap two-way communications and provides the remote meter reading system which is suitable for the smart grid and prevents the lost of inspection data and can heighten the reliability of inspection data and confirm the power use amount of the consumer. As to data recovery according to the present invention is remote meter reading system including inspection of a meter server configured for receiving inspection data from data concentrator collecting inspection data and data concentrator, in case the inspection of a meter server inspection data is omitted the re-collection request signal for the reception of lost data is transmitted. It transmits the re-collection request signal with the meter reading equipment and data concentrator receives lost data from the meter reading equipment. It is characterized by the meter reading equipment to transmit lost data with data concentrator if it receives the re-collection request signal."
2013,The invention relates to the remote meter reading system and the management method which can select PLC or the Zigbee communications method inspection data from the terminal installed at the meter of the consumer inspection data can be timely secured the operation state is cross-checked through the periodic signal exchange between data acquisition unit in case the reception in data acquisition unit and can initialize data acquisition unit in the remote checking server. The remote meter reading system according to the present invention receives terminal: inspection data which terminal transmits among multiple communications methods to one mode on a real time basis. Is installed at the consumer meter and transmits inspection data among multiple communications methods with one mode the remote checking server managing data acquisition unit transmitting inspection data with the remote checking server and inspection data collected from data acquisition unit is included and it is connected to data acquisition unit and the adjacent pair and data acquisition unit communally stores the identifying information of the meter stored within the adjacent data acquisition unit as described above. And the operation state is periodically watched between reciprocity. It is characterized to case the operation state of the adjacent data acquisition unit as described above is abnormal inspection data be collected from the meter which the adjacent data acquisition unit as described above manages and transmit with the remote checking server.
2013,"The present invention is to provide the intelligent remote meter reading system and the method having the high reliability it is dull to the transit delay. The intelligent remote meter reading system according to the present invention performs the reciprocity communications interface by the protocol stack including the slave communications Modem is the off-board or the built in multiple electronic measuring instruments for storing it measures the amount of energy consumption of the consumer, the slave communications Modem of the electronic measuring instrument, and the modem performance analysis layer which includes the inspection of a meter server in which data concentrator collecting inspection data through the master communications Modem performing wire or the wireless telecommunication from the electronic measuring instrument and inspection data collected from data concentrator are transmitted and managing and in which the master communications Modem of data concentrator and slave communications Modem of the electronic measuring instrument are inserted between the application layer, in which the network layer, and the inspection of a meter program are implemented the network layer and application layer and analyzing the communications link quality between the slave communications Modem and the master communications Modem."
2013,"The present invention discloses the power controling technique. That is, it utilizes the customer information, the distribution system information, the urgency load control rule information, the switching state information or the telemetering load information which the system which looks when it prevents the large interruption of electric power (Total Black Out) in income and outgo of electric power unstable the telemetering load information performs the urgency load control for the local distribution line collects and it lists the optimal urgency load control object and the urgency load control system and method for controlling the same of the distribution line according to a preferred embodiment of the present invention externally express. In that way it rapidly manages with unstable income and outgo of electric power situation and it comes from the large interruption of electric power and the power outage damage which can be inevitably generated is minimized and it is helpful to the environment which is agreeable to nations in the developed country type country public interest power generation according to the providing and it contributes to the industry development according to the above."
2013,"Power storage system scheduling apparatus performing the ogive portion suppression and load balancing of the electric power system it schedules and method are the power storage system neogonesis energy power generation prediction data and load expectation data presented in the basis. The presented power storage system scheduling apparatus has the effect that the charge schedule and discharge schedule of the power storage system are produced by using the load expectation data inputted with the certain cycle, and neogonesis energy power generation prediction data and power storage system information and it outputs to the power storage system. In that way the cheap base power generation is increased and expensive power generation (LNG, and petroleum) are reduced and the economic power generation is planned. The neogonesis energy generated energy can be made with the enlargement (or, the increase)."
2013,"The communications between the node which the invention belongs to the different PAN domain is made possible. And the communications with the node having in the shadow region is possible with the long distance or the other obstacle The multiple PAN Zigbee communications device which can be used in the remote meter reading system the stability of the PAN configuration is secured and the remote meter reading system using this are provided. The multiple PAN Zigbee communications device which is the invention comprises the fixed the second jig ratio communications unit it belongs to the second PAN of the fixed the first jig ratio communications unit: Zigbee network in order to belong to the first PAN (Personal Area Network) of the Zigbee network, said the first jig ratio the communications unit, and the controller controlling the PAN establishment of said the second jig ratio the communications unit and the communications between said the second jig ratio the communications unit reciprocity and said the first jig ratio the communications unit."
2013,"Disclosed are the direct current digital watt-hour meter and the remote meter reading system using this. The direct current digital watt-hour meter comprises the measuring unit which according to one aspect of the invention, recognizes clearly the direction of the flowing direct current in the resistance by using the detection unit: direct current voltage which detects from the detection unit and detects the direct current voltage hanging on both end of resistor produces the electric energy. The invention the direct current digital watt-hour meter and remote meter reading system using the same accurately can measure the used amount about the DC power which In the various types of distributed power systems and DC distribution system are produced. The direction of the military power of being supplied to the consumer can be gotten a grip on. And the maximum demand of electric power can be produced. Inspection data can be transmitted by using the power line communication. Moreover, inspection data outputted are relayed at the direct current digital watt-hour meter. And in case the inspection data signal intensity outputted in the direct current digital watt-hour meter is the specified level or less this is amplified and it can relay."
2013,The communications between the node which the invention belongs to the different PAN domain is made possible. And the communications with the node having in the shadow region is possible with the long distance or the other obstacle The multiple PAN Zigbee communications device which can be used in the remote meter reading system the stability of the PAN configuration is secured and the remote meter reading system using this are provided. The multiple PAN Zigbee communications device which is the invention includes the first jig ratio module including the first jig ratio communications unit and the first controller and the second jig ratio module including the second jig ratio communications unit and the second controller. And said the first jig ratio the module and said the second jig ratio the module are set up in order to belong to the PAN (Private Area Network) of the different zigbee network. And said the first jig ratio the module and said the second jig ratio the module are connected to the mutual cable communications network.
2013,"As the invention relating to the real-time operating information system (PIS), the power plant management system and the method for controlling the same in which the power generation operation administration unit is connected through the tag number and doing the reliability analysis and risk evaluation about the real-time operating information to the natural disposition assets control can manage the facility classification system and code classification system are standardized the accounting management and assets control can be done the original hypothesis system about the maintenance work is possible the enterprise resource planning (ERP) and information are connected this invention can manage the maintenance work with the procedure which is identical about all maintenance works as well as the power generation organizing administration unit standardizes the maintenance work procedure. With data layer administration unit, facility master, high-temperature parts master, electronic card master, malfunction master, organizing master, organization master in which the information including the unit facility preventive maintenance, which the RCM analyzed result of the power generation management department, for comprehensively managing the current condition of operation of the power plant and the power generation operation administration unit, for managing the driving condition of the power plant with the system as well as and the power generation organizing administration unit, for comprehensively managing the organizing present condition of the power plant and the preventive maintenance for analyzing the frequency of failure of the unit facility through the RCM analysis about the generating station unit facility to the specified period unit and preventing malfunction and the reliability analysis part, formulating the preventive maintenance standards and the risk evaluation part, analyzing the facility degree of danger through the RBM diagnosis and decides the aerobic plan preventive maintenance cycle and the above-described reliability analysis part is drawn the drawing of the maintenance plan establishment part, managing the aerobic plan preventive maintenance cycle which the preventively maintaining method, the cycle and RBM diagnosis result of the risk evaluation part (500) is drawn with data type and draws the aerobic synthesis maintenance plan and unit facility and material, the technological materials, the organizing activity etc. is connected based on the facility master to data type and sharing the power plant management system each functional unit and information through the maintenance work total process. The reference information administration unit which shares the power plant management system each functional unit and information through the maintenance work total process while managing the information including the KEPCO KPS maintenance room link etc. with data type is comprised."
2013,Disclosed is the remote checking method using the encryption key for the leading edge metric infra. The remote checking method using the encryption key for the leading edge metric infra comprises 1st step of requesting the smart M is the electrical transmission of the inspection information encryption key about the AMI server; 2nd step of authenticating the AMI server is the smart M; the key division (or category) identifier the inspection information encryption key about the smart M in which the AMI server is authenticated; and 4th step of transmitting in data concentrator encoding one inspection data it uses.
2013,"The present invention is to provide management apparatus and method therefor of the telemetry modem capable of the change of the modem information through the real-time information exchange with field and the exact addition it comprehensively manages the various tool information modified state of the telemetry modem. For this, the invention comprises one or more telemetry modem for remotely checking the client consumer watthour meter, the AMR server the status information from one or more telemetry modem is prepared and it connects with the smart terminal transmitted in the modem management server on a real time basis, and the AMR server performing the authentication process according to the modem authentication request of the smart terminal the information is registered and is managed of one or more telemetry modem the modem authentication is requested. The meter information is transmitted in the AMR server and the meter information about one or more telemetry modem is acquired and, and the modem management server which connects and which registers and manages the information of one or more telemetry modem and which on a real time basis is received with the modem status information from the smart terminal and which it generally manages. It is characterized by the thing."
2012,"The invention relates to the emission limitation value indexing system and method of the harmonic current, and comprises the harmonic current output unit producing the harmonic current (here, the h is the natural number more than 2) for the h flowed in into the electric power system into the consumer, and the harmonic voltage output unit producing size and distortion of the harmonic voltage for the h for the h by the loss resistence of the harmonic current and electric power system for the h according to the harmonic impedance and the harmonic current emission limitation value output unit which produces the emission limitation value of the harmonic current for the h which can emit in the consumer by using size and distortion of the harmonic voltage for the h."
2012,"The invention relates to the automatic voltage control device of the synchronous generator, and particularly, to the automatic voltage control device testing the function of the automatic voltage control device through the simulator installed at the automatic voltage control device. Whether it normally performs the controlled performance of the apparatus for free voltage control and all kinds of the limits and protective through the simulator of the digital computer base which is built in with condition such as the normal operating condition the generator among the generator pause the simulator of the stimulation mode and emulation is built in or not the automatic voltage control device of the present invention can confirm."
2012,"The invention relates to the remote meter reading system and telemetering normalizing method comprising data control unit, for storing it receives inspection data which it collects it performs the command it collects inspection data and the multiple remote inspection terminals, which it transmits with data control unit it collects inspection data measured in the corresponding used amount measurement instrument it is installed at at least one among the watthour meter, the water gauge, and the gas meter it forms one piconet and the NMS server which senses the abnormal occurrence remote inspection terminal in which data communications is incapable among multiple remote inspection terminals ; and controls in order to select the remote inspection terminal positioned at the abnormal occurrence remote inspection terminal around and it replaces and performs the abnormal occurrence remote inspection terminal substitute relay function."
2012,"Disclosed are the power system stabilizer and the method. According to a preferred embodiment of the present invention, provided is the power system stabilizer for including the broad band frequency signal and the signal filter part separating the region frequency signal in the oscillation frequency signal received from the electric power system, the first stabilization control part, the second stabilization control part, and the signal processing unit as to the power system stabilizer for connecting with the electric power system. The first stabilization control part sets up the broad area central signal about the broad band frequency signal and it produces the broad area time constant by using the broad area central signal and produces the first output signal by using the broad band frequency signal and broad area time constant. The second stabilization control part sets up the region central signal about the region frequency signal and the region central signal produces the region time constant by using the region central signal and produces the second output signal by using the region frequency signal and region time constant. The signal processing unit produces the damping voltage signal by using the first output signal and the second output signal."
2012,"The address field of the meter supported in the protocol is searched and the remote meter reading system equipped with the establishment of communications function which automatically collects and delivered to the high position and establishing method using the same are multiple weighing machine information connected to one set type telemetering modem presented. The remote meter reading system equipped with the presented establishment of communications function comprises the set type inspection of a meter modem which transmits multiple packet for tests including the communications address and accumulating the communications address of the packet for test in which the response packet is received from the meter and which the communications address stores, the communications address the communications address from the set type inspection of a meter modem the meter ID is collected to the basis, and the concentrator which connects the meter ID produces table."
2012,"The invention relates to the remote server, the transformer, the multiple power consumption apparatuses, and the concentrator (DCU) for the telemetering communicating. Quality and the loss monitor module including the low pressure interval communications network, and the quality measurement producing PQ data and the drop monitor means collecting second inspection data from multiple power consumption apparatuses. The low pressure interval communications network the concentrator collects first inspection data from multiple power consumption apparatuses: the microcontroller, and the communications network for the server link for corresponding with the remote server are included. The microcontroller comparing the first with second inspection data and amount of power supply, determines the power loss."
2012,"Disclosed are data acquisition unit the power line communications or the wireless communications method is selectively used and the power use amount remote inspection technique in which the efficient electric energy inspection data communications is made among the watthour meter. For this, the power use amount remote meter reading system according to the present invention comprises the measuring unit which is installed at the consumer and measures the power consumption and data acquisition unit which is transmitted metering data through the wireless telecommunication the signal intensity transmitted from the watthour meter through the power line communications is the predetermined intensity under metering data is transmitted through the power line communications the watthour meter: signal intensity transmitted from the watthour meter through the power line communications is the predetermined intensity or greater equipped with the communications unit for transmitting measured metering data from the measuring unit to the power line communications or the wireless telecommunication and the inspection of a meter server collecting metering data from data acquisition unit."
