A,abstract
2016,"A combination of the control command and the control command based on the alternate selection based on stability relates to a method of controlling a system stabilizer and stabilizer systems that carry out the control of the controlled apparatus. A stability calculation on the basis of information from the power system 4, and outputs a selection result 21, based on the stability. It determines whether to control the controlled apparatus by the control determination circuit 32. The control circuit determines whether or not to select the alternative choices instead of the control of the control target equipment when the selected control target device in a 21 is determined as the control ""against"" the target device according to 32. The control circuit determines the type of accident information from the protective device 5 a of the power system 5 based on the accident information 5 determines a type of accident. The selection circuit 36 ??the selection result 21, or a substitution result and outputs a selection control signal for a selected controlled apparatus 23 in a. 1"
2016,"(Oil modified) provides a method that can supply energy to stable, self-standing at a high efficiency by using renewable hydrogen for cars and fuel cell cars energy. Hydrogen power supply system renewable energy power generation unit 13, storage unit 14, the water supply unit 16 and power reception by unit 15, the hydrogen storage unit 17, an oxygen storage unit 18, the hydrogen generation unit 19, the water recovery unit 20, the heat storage unit 21, and a power supply unit 11, a hydrogen supply unit 12, the management unit 24. Management unit 24 controls the operation of each unit based on the electric power, hydrogen supply and demand a monitor and monitoring the heat supply and demand situation of each unit so as to supplement the shortage in the future. 1"
2016,"The sampling interval of the digital data and converts the service available protective relay system. Embodiment protective relay system of which the sampling interval conversion by multiplying the correction factor by which the data conversion is converted from the amount of electricity the analog data of the add power system corrects the second linear interpolation the number of data and error to continuously in the digital data with a sampling interval It generates data. Additional acquires the data generated by the data converter operation, and the protective relay computation. 1"
2016,"Transformer and grid-in power conversion provided with an output filter between the point device improves the current control level of grid-point and at the same time of an output filter and a power conversion device that can control to suppress the resonance current of the system consisting of transformer to provide a control method. By being connected via a transformer 2 to the AC system 7 output filter 3 is a control method for controlling a semiconductor power conversion device 1 provided on the output side, detecting a grid-point current ia, ib, ic flowing to the grid-point Pc grid- point current ia, ib, ic a current command value Id *, Iq * based on the control on the output filter 3 than that of the semiconductor electric power conversion system 1-side in the detected output current iha, ihb, ihc of a semiconductor power converter 1, the output current based on iha, ihb, ihc and the current command values ??Id *, Iq * to the control for suppressing the resonant current. 1"
2016,"Effective use of the distributed generation power and provides a power distribution system and an electric circuit switching devices that contribute to the stabilization of the power grid. The reversed current is possible if the power system W power reception and transmission is blockable system-side circuit breaker 41 to a connected state, the axial energy device 3 breaker 43 to be charged and discharged in a charge and discharge is blocked on to a cut-off status. Reversed current causes reverse power is supplied to the grid-side circuit breaker 41 to a cut-off state, to the connected state the circuit breaker 43 to a charging and discharging and charging the energy-axis power distribution device 3 of the second power unit and power consumption in the power system 5. Reversed current is on when to change or not to be, the grid-side circuit breaker 41 a connection state, a power system W from the circuit breaker 43 a to a connected state and the dispersed power 2 to the charge-discharge reversed current, and at the same time, unit power consumption 5 for thereby power supply from the energy unit axis 3. 1"
2016,"A control device (2) of the inverter (1), a shortage of the output voltage of the inverter (1) based on the DC voltage (Vdc) applied to the grid voltage (Vr) and an inverter (1) of an AC power system (7) detection, on the basis of harmonics contained in the output current (Iiv) detects the deformation of the output current (Iiv), to the inverter (1) follow-up control of the maximum power point, and detecting a lack of the output voltage (Viv), output current ( when detecting a variation of Iiv), and controls the DC voltage (Vdc) applied to the inverter 1 to a voltage lower than the power point of the maximum power point (Pmpp) by the maximum power point tracking control."
2016,"Realizing high-speed detection of a single operation, and provides a single operation detecting method and detecting apparatus for single operation to avoid a reduction in the power quality. A first function unit for calculating to output the reactive power value for the frequency change rate by the alternating current power system and the inverter 2, the frequency change rate detection part 52 and the first function for calculating the frequency detector and the frequency rate of change for detecting the frequency of the output AC voltage from the the second function unit 53 and the first function unit 51 and the second function unit in the voltage detected from the addition section 56 and the voltage detector 10 for adding the output of the 53 the operation to output the reactive power value by 51 and the second function, when the value calculated by the 汁V10 calculating section 54 and 汁V10 calculating section 54 for calculating the 汁V10 exceeds the threshold the output of the first function unit 51 the gain controller 55 and the addition section 56 to notify this to adjust the gain of the first function use will be provided with a driving unit to stop the inverter 2 when controlling the output power outputted by the inverter 2, and when an abnormality is detected. 1"
2016,"Using the transmission data of variable length to provide a current differential protection relay that can suppress the bandwidth consumption for transmission of each data terminal. Through to sample a quantity of electricity of the chair terminal A / D conversion to the A / D converter 8 and the A / D at the same time as outputting the electric quantity data outputted than converting section 8, 5 to transfer than the respective mating terminal to convert into digital data a and a quantity of electricity operation unit 9 to the protection operation from the electric quantity data and the electricity quantity data of each mating terminal of the communication unit 11 and character terminals to receive the data, the operation unit 9 is large relative the transmission delay as viewed from the terminal of the differential operational determining the extent of the sampling data to be transmitted, each mating terminal on the basis of the difference between the transmission delay time with the mating terminal to exchange terminal and the data to the maximum transmission delay time and the differential operation of the terminal, determined by the communication unit 11 and it transmits the area information of the sampled data to each mating terminal. 1"
2016,"It is to provide an inverter control device capable of controlling the two sets of single-phase AC voltage converted from the three-phase AC voltage by a transformer separately. A drive control device 10 for controlling the Scott winding transformer 11 is connected alternating current bus bar 7 power, the inverter output current Iinv M left current Im丟, Im乒 and T left current It丟, converted to It乒 and M left current Im丟, converting Im乒 as effective current Imd and reactive current Imq and T left current It丟, It乒 the effective current Itd and reactive current converted to Itq and M L current and each of the effective current of the T L current Imd, Itd and reactive current Imq, Itq to control the controls the inverter 3. 1"
2016,"When an electric power system accident, thereby suppressing the lowering of the effective power and providing a valve control device of the steam turbine, which ensures the stability of control. Valve control apparatus of the steam turbine of a steam modification of geuppye depending on the size of the detected incident of the plurality of steam acceleration valve 13 to control the amount of steam (13a ~ 13d) flows to the accident detection unit 44 and the steam turbine for detecting an electric power system accident, and a conventional control circuit 11 to continue with the normal pressure or a speed controlled by the vapor that is not selected in the first selecting section 45 acceleration valve 13 to select a valve 13. 3"
2015,"A system bus inverter (1) to be applied to a distributed power supply system 10, which in conjunction with 7, the system bus based on the system bus (7) the grid voltage (Vr) which measures a system voltage (Vr) and the measurement of If it detects a voltage drop of 7, and detecting the voltage drop, the smaller the limit value of the command current value limiter 23 for limiting the (Iivr0)."
2015,"A rapid follow-up with respect to rapidly changing such as the power command according to the accident of the power system without haeryeol a generator and an object thereof is to obtain a control of the generator device, which enables a stable control operation. When the abnormality detection signal is input, the period of one cycle of operation, the selector 51 sends out a primary frequency command 企1 from the divider 19 to the reference torque change 汁T frequency reference correction circuit 30 from the integrator 20. The selector 52 outputs the primary frequency command 企1 as a frequency reference 企s. After the one cycle of the operation, selectors 51, 52 thereby returning the switching position to the initial position. Since at least the initial value of the integrating operation of the integrator 20 at the same time and the system accident caused by a switching operation is once reset at the primary frequency command 企1 resume the integral action in the initial value, the frequency reference between 企s and the primary frequency command 企1, unnecessary vibration etc. there are unstable phenomenon is suppressed to quickly follow the frequency reference 企s to the primary frequency command 企1. 4"
2015,Some over the network in accordance with an embodiment of the key management for placing at least one of the smart grid system adapted to receive a meter ring data from the smart meters connected to the relay device is the only specific use in each particular use within the-edge application or application the key arrangement of the individual purpose key for each of the respective applications in the present case from a single master key and a control key mechanism for deriving each use the key in the key arrangement so that the separate encryption key to each other. 1
2015,"The present invention provides a power demand control system that can predict the demand value upon correct completion time limit, even if such a renewable energy power generating apparatus and battery introduced. Demand value prediction apparatus having a power demand control system according to the present invention 10 is all 2 to be charged and discharged in the integrated value variation amount or the storage battery 4, the amount of power that the power as well as the integrated value amount of change in the power of the renewable energy power generation device 5 charges in consider also integrated value of the change amount of power to estimates the completion time limit demand value P '. 1"
2015,"Embodiment of the present invention, to provide a method for power system protective control system using a process bus power available a test of the trip command output exemplary system protective control system, a test method, the protective control apparatus and a merging unit for the purpose. Embodiments of the present invention as the electric charge information with the stored electricity quantity measured by the transformer for instruments connected to the merging unit and the process bus for outputting a process bus, based on the electric charge information received from the merging unit for protective control of the control target It relates to an electric power system protective control system having the protective control apparatus. In addition, said protection and control device with a test device which outputs a test electric quantity information to the protective control apparatus through the process bus is the test control command when it is determined that the control for the control target on the basis of the test electric quantity information and outputs it to the process bus. 1"
2015,"To prevent excessive control by setting the respective control information for each detection timing of accident. Power System Stabilizer system S the system and each detected timing is detected how a plurality of other of the accident, the control table for storing a control table necessary control information is determined in stability maintenance of the power system storage unit 105 a for each of the plurality of accident type accepting the input of the accident information, including a method for detecting and incident type in the event of an accident, accident information reception unit 105 b and the incident information reception unit 105 b is to control the incident type and the detection method and the control table of accident information received incident type combiner 105 and g has a detection method combiner 105 h and incident type combiner 105 g and a detection method based verification result combiner 105 h to the selection control information for selecting the control information of the control table of the unit 105 i. 1"
2015,"Asynchronous is not locking the protective control instrumentation along the lines of the required performance of the subject application of the apparatus in the protective control measuring apparatus using a fault-type communication network means at the best, only a predetermined period of time to grant the grace to the function lock plan continuous operation of the apparatus and to improve the utilization and availability. Protection control measurement device 1-4 is provided with a buffer processing section 1 c ~ 4 c to the electric quantity data buffered in the buffer for a predetermined time. 1 to protect the control measuring apparatus 4 is composed of the buffer until the buffer time processor 1 c-4 c ends so as to avoid the locking of the protective control instrumentation according to the required performance of the power system 7. 1"
2015,"As an integral unit to protect the power system from an accident, convert the quantity of electricity of the power system to a digital data A / D converter 11 and a connection process bus protection unit 20 for protecting the electric power system digital data 30 to trip drives the communication interface 12 and a circuit breaker (44) inserted to run the relay operation for detecting an abnormality of the power system based on the digital data and the power system based on the calculation result to be transmitted to the and outputting a blocking signal to said computing unit comprising a relay (13)."
2015,"In accordance with the operation state of the power system offers a stable power supply capable of photovoltaic generation system. Power system 5 and the electric power conversion system 3 means for detecting an output current Ia of the junction voltage Va and the power converter 3, and 6, 7 and the connecting point voltage Va and the output effective power detecting unit 8 and the power system to obtain the effective power at a current Ia 5 toggling the value pre-set first value and the second and the system condition detecting portion 10 detects the power supply state or the device operation status in which outputs a level detection signal based on the level detection signal valid and outputting a Pref active power set value power setting unit 11 and the effective power detector 8 of the output and effective power setting section 11 of the output and the system condition detecting portion 10 based on the output of computing the angular frequency 企 of the output voltage of the power converter 3 jiljeomgye operation unit 12 and the angular frequency 企 and a current value Ia and the set voltage value PV system on the basis of the Vref having an electrical characteristic calculating section 15 for calculating a target output voltage value Ec of the power converter 3. 1"
2015,"It provides a low-cost reliable suppression output variations of the high power dispersing unit. With respect to the power system DG the first output power of more than one battery equipment 2 and DG 20, harmonic filter 30 and DG 20 for inputting the output power is output to remove the output power of the harmonic components of the distributed power supply 20 connected to 20 and in parallel and harmonic first subtracter 31 and the first subtractor 31 outputs a divider for removing the output of the saturation element 32 and the saturated element 32 to limit the maximum and minimum values ??to the number of battery equipment 2 for outputting a difference between the output of the filter 30 provided, and the battery equipment 33 2 is characterized in that it includes a divider 33, the value of the battery equipment control apparatus for controlling a charging power and discharging power of the battery equipment to the battery equipment 2 in a distributed power supply 20 6 based on the output from the do. 1"
2015,"Provides a highly reliable digital-type protection relay system without any increase in cost. According to an embodiment protective relay system comprising a protective relay and opening the trunk, and breeders to be connected to the power system. Perimeter and breeders protective relay is provided with a conversion unit and a main relay operation unit and the fail-safe relay operation unit. The digital converter may ingest the voltage level of the power system. Main relay calculating section and outputs the opening command to output by an arithmetic operation processing on the digital data. A fail-safe operation section outputs an opening command output by a different criteria and main relay operation unit by a calculation processing on the digital data. Openings opening output from the logical product of the opening command output from the opening command and breeders outputted from the main relay operation unit of the trunk fail-safe relay operation unit and the opening command output from the fail-safe relay operation unit of the trunk and breeders main relay calculating section It generates the logical sum of the logical product of the instruction as an opening command of the control signal to the circuit breaker provided in the power system. 1"
2015,"To reflect the results of the set before raising the control immediately to provide online pre-operational-type power system stabilization system and power system stabilization method that enables an appropriate control for the current system status. A central processing unit 9 is a stability determination, the former case there is a pre Contingency raised setup is completed to the raised selection and control table, the control table shown around the results or it raises set without waiting for the processing completion of an accident other assumed calculator 10 transmits to. 1"
2015,"To more quickly they provide a single operation detecting device and the islanding detection method of an inverter for detecting a single operation of the inverter. Frequency and the frequency at the characteristic function of the reactive power is in progress when the amount of reactive power, the frequency is the first function unit 31 and outputting it calculates the reactive power to be delayed reactive power to flow when the negative and the frequency change rate and the reactive power and of properties is by the function in progress when this positive frequency change rate of reactive power, the frequency change rate is a second function unit 29 in the first function unit 31 and a second function for outputting by operation of the reactive power to be delayed reactive power to flow when a negative when a means 29 with the means 32 and the harmonic voltage the absolute value of the harmonics detection means for detecting the harmonic voltage of the AC voltage output from the inverter 240 and the predetermined order for adding the output increases the second to increase the gain of function means 29 by the determining means 41 and output means 32 controls the output power of the inverter 2, and a driving means for stopping the inverter 2 by the above notification from the above detection. 1"
2015,"For if the adjustment capacity of the generator or less biased in the operating system to inhibit the development of regional allocation glasses required power. Embodiment requires local power distribution means is provided with a time width adjusting means. Said time width adjusting means calculates an adjusted capacity of the low potential group in the adjustment and the generator of the high-speed group of the generator. Said time width adjusting means is of a frequency band that is adjusted capacity of the high-speed group is larger the threshold value or higher, to increase the duration of the frequency bands that are part of the fast group On the other hand, the low-speed group sharing more adjustment capacity of the low-speed group reduce the duration. Said time width adjusting means is of a frequency band that is adjusted capacity of the low-speed period is larger the threshold value or higher, for increasing the pulse width of the frequency band to the art low-speed group sharing the other hand, the art high-speed group sharing than adjusting capacity of said high-speed group reduce the duration. 1"
2015,"Bird-proof the station can be used as a simulated load during the independent heater operation to provide a power input to the process of independence operable fuel cell system and an electric heater in the fuel cell power generation system. This embodiment has a switch 30 for switching the power that is input to the reversed current prevention heater 12 between the fuel cell 1, the DC output power and the system interconnection inverter AC output power of 3 in. Switch 30 is controlled based on the conversion control signal from the control device 20. 1"
2015,"The present invention provides a power control system that can increase the self-power portion of the self-power generating apparatus, reduce maejeon charge from utilities. Power control system according to the present invention a wide area power system 5 receives the power number of the art output power to the load 2 in the plant all 1 and self-power generating apparatus for the generation of power to be supplied to the load 2 in the plant 4 and the facility power at and it has a battery capable of being charged and discharged in the grid 3 arranged on the power. And the storage battery 3 is to be based on all of the change of the generated power of the power reception device changes and the self-generation of electric power 41 to control the charging and discharging. 3"
2015,"Such as the magnetic pole position difference between the driving and driven generator dongyong alternator prevents the over current which flows at the time of start-up begins. A rotor coil of the normal input and a generator for the year after and which drives the first driving generator for by adjusting the input amount of the prime mover according to an alternator startup control method for the start-up of the driven dongyong alternator to drive the generator for the seungsok control by the power system and a connection to both the plane of the stator winding of the driven dongyong alternator in synchronism and by then, both the speed of rotation of for by adjusting the input amount of the prime mover driving the generator, while maintaining the synchronous state of flight river speed contention contrary of the driven dongyong alternator times when the rotational speed of the rotating speed w electronic speed, driven synchronization is reached at a synchronous speed or near the rotational speed of the stator winding of the mouth usually driven synchronously with the power system. 1"
2015,"In the prior art, for example, there is room for improvement in terms of the new connection in the power side of the building and the lift the art that the elevator is provided. Embodiment of the elevator power system 1 of a building is provided with a power storage device having a second and third elevators, and solar-electric power generator 5 and the control device 4. Power storage device 2 is capable of operating a power storage to power the electrical equipment 101 in the building 100. 3 will be lowered by the lift W of power from the power storage device 2 provided in the building 100. Photovoltaic device 5 supplies electric power for charging the power storage device 2. Control device 4 in preference to a power storage device state to charge the second and if it can develop a solar-electric power generator 5, photovoltaic devices than the commercial power supply 400 for supplying power from the outside of the building 100 5 storage device 2 and the charge. 1"
2015,"To reduce the impact of the online business and streamline maintenance. The power system equipment status shown displays the skeleton on the monitor 2, and notification to the operator and at the same time from each other for the operation request from the status of the operation request is transmittable client apparatus 1 and the power system equipment from an operator and the operator and client devices 1 transmitting and receiving monitoring control can have a server 10. Monitoring and control server 10 defines the information of simple equipments at the request of the database maintenance from the convenience database 27 and operator for storing definition information in the main database 26 and simple equipments to save the definition of an existing power system equipment it updates the reference to both the maintenance Consequently, the definition of a simple simple maintenance unit 28 and the definition information of the power system equipment and extra equipment unit that stores the database information, comprising a monitoring and control unit 22 to the monitoring and control of power system do. 1"
2015,"Embodiments of the present invention has as its object to provide a hydroelectric power plant monitoring and control system that by obtaining a falling delay time of high accuracy, enabling a stable operation of the power system. Embodiment of the invention relates to a hydroelectric power plant monitoring and control system that performs monitoring and control of the equipment installed on the upstream dam, a generator and a downstream dam constituting the hydraulic plants. In addition, the downstream and development start time storing means for calculating a generation start time point upstream dam discharge start time storage means and the generator to calculate an upstream dam discharge start time that indicates a time at which the upstream dam start the discharge represents the time starting the power generation start the water discharged from the upper dam in the opening initiation start downstream dam obtained indicating the time to get started on the dam available downstream dam for calculating a time time storage means and the upstream dam discharge time, start the power generation start time and obtain the downstream dam time and a falling delay time calculation sudanreul for calculating a falling delay time indicating the time to start retrieving the downstream dam. 2"
2014,"The offline simulation of the human world to unnecessary and provides pre-operational-type system stabilizer that can reflect the actual grid conditions and accident conditions for the operation. Creating an analysis grid model for representing the current bird status and on the basis of the grid model for the analysis set a plurality of analysis conditions change the accident conditions and creates the control table means 4 is transient stability computation and stability board amount for each of analysis conditions calculating the system developer is the stability plate by the amount the stability limit value, and map the determined combinations stability limit of the optimum prerequisites generator and necessary premise generators to stabilize the instability control table when it is judged as unstable, the each analysis fill stored for each condition, and assuming the generator determining means 7 is power needs premise generators correspond to a stability board amount derived by reference to the control table determines the control table and determine which match the accident conditions to calculate the stability plate quantified in real time in real time, attended to from the grid to stabilize the power system. 1"
2014,"The precise control of the power system equipment in the power grid in the far-field. Power system monitoring client device 10 of the control system includes the operation switch 12 is still depressed operation time monitor the control command information, including the minute operation time information control when a minute operation time is shorter than a predetermined time after the stroke state of the operation switch 12 is turned off and transmits to the server 20. Monitor control server 20 transmits the control command information, and control start request information to the TC device 40. TC unit 40 transmits the information to continue the control operation, only minute operation time for the power plant system 60 based on the control command information, and control start request information. 1"
2014,"Even luxurious hand-impaired people to easily Plus provides five while preventing an operation monitoring and controlling the operation of power system monitoring and control devices available. When the monitor device to display the monitoring and control display of the power system 14 and the operator is seated for acquiring seating information when seated on the monitoring operation-suspended sensing device 25 and the occupant detection device in a state that obtains a seating information of the operator operators the vocalization monitor control server computer 13 and a voice input apparatus is recognized and at the same time having a power system monitoring and control display of the display 27 and the monitor apparatus audio input processing device for recognizing the speech information to output the operation command to the device of power system It is taken out from one audio information computer screen monitor control server included in it with a monitoring operation takyong computer 12 for output to the monitor unit at the same time and the display requires the computer to the device operation information, monitoring and control servers included in the audio information. 1"
2014,"Even when the power system failure in the event of not detecting a trigger signal to the measuring terminal apparatus collects system information. And at the same time as a power system data acquisition system comprising a plurality of measurement terminal apparatus 1, each measurement terminal apparatus supporting first predetermined period of time the state signal is detected and detection means for detecting a status signal that contains information of the voltage and current of power system , a portion of the post is detected by sequentially overwrite to go status signal holding means and the detection means by the newly detected condition signal after the predetermined period has passed the detection state signal as a trigger signal through the communication network 20, the trigger signal and the visual signal before and after the trigger signal of a status signal which is distributed to the support means and the status signal holding means for distributing to another measuring terminal apparatus has sudanreul cryopreservation cryopreservation of a predetermined period a status signal. 1"
2014,"Providing a vulgar block type arc horn by identifying an operation or unit operation, the main one transmission line protection to properly control the saengsal a shedding command is output from the protective relay and blocks command is avoid unnecessary delay and output relay unit according to the image voltage do. Main protection based on the quantity of electricity received in by the insulator device with a vulgar block type arc horn to the power transmission line protective relay device which protects a power transmission line will on a support such as a transmission tower for outputting a blocking command to the circuit breaker to a protective relay operation third means 4 as the first means or the second means or the circuit breaker by the third means output for detecting the second means 3 and accident recovery identifying a first unit 2 and a two-phase or more accident relay 1 and to detect an image voltage and in the fourth unit C1 which controls the output block comprising a fifth means 5 for releasing the control by the fourth means. 1"
2014,"Even when the inter-pole voltage of the circuit-breaker is the Fuzhou wave to provide a surge protector is capable of suppressing an overvoltage arising when a circuit breaker input. After the breaker 3U, 3V, 3 W for opening and closing the power supply bus 2 and the power lines 4 connected with the opening, a circuit breaker as a surge protector 10 to suppress the voltage spikes that occur when the input to 3U, 3V, 3 W, the power supply side voltage waveforms the measurement and measuring the waveform of the transmission line side voltage and adding the extracted frequency band component waveform given in a waveform obtained by calculating an absolute value of the power source-side voltage of the waveform and the transmission line side voltage waveforms and on the basis of periods of the waveform having the maximum and In the circuit breaker 3U, 3V, 3 W. 1"
2014,"Woman that can suppress the rush current that occurs when a woman with a transformer for converting three-phase AC voltage to a single-phase AC voltage to power-up to provide an inrush current limiter device. Catenary 1 and a woman inrush current suppression device 6 for suppressing the woman rush current of the circuit-breaker 2 for opening and closing the connection with the Scott connection transformer 3, and detecting the off phase of blocking transformers 2, each of the voltages on the catenary 1 to be measured and put into the circuit breaker 2, as a phase detection block based on each phase voltage on the measurement of the catenary 1. 1"
2014,"If at the same time has a load leveling function generated by the low-order system accidents are to block the system interconnection switch and stable supply of without stopping the power converter by an output over-current of the drive power for the load. Power converter 10 A is connected in parallel with the transformer 15 and the filter circuit 19 to the power system 12 and power system 12 to which electric power is supplied with respect to the load 11 via the high-speed switch 16 in the power P secondary to an association operation with the power system 12 independent power supply system including the battery system 14 and a self-supporting independent power control system includes a 13 a to control the power source system 14. Independent power supply system controls the load voltage so as not to over-current for the case the net cost incurred in the 14 power independent power control system 13 A self-supporting operating current output current of the control means by the 40 A self-standing of the power source system 14, the inverter 53 of the the load 11 do. 1"
2014,"Embodiments of the present invention has as its object to provide a converter set or network operation efficiency available power system monitoring and control system. Embodiment of the power system monitoring and control system according to the present invention, other computer system monitoring server computer confirm that the connection and to monitor the symbol corresponding to the IP address assigned processing means and other computer to allocate a temporary address to the other computer of the acquired information indicating the coordinates of the display symbol generating process means and the other computer to display in the layout management screen and the coordinate of the symbol coordinate information obtaining processing means and other computer which stores a symbol coordinate information storage means connected to the other symbol initializes the symbols connected to the processing means determine the network definition information of the other computer to check that and the initial setting, characterized in that it comprises means for storing the communication setting process for each converter network definition information storage means. 1"
2014,"The self-excited type reactive power compensation device to the power system based on the electric power smoothed by the condenser (C) and the power system (3) combined containing the capacitor (C) a switching element on having a plurality of phase for smoothing an AC voltage the power system (3) detected by the self-excited type for outputting a reactive power with 3 converter 1 and the voltage and the current detector 5 of the power system (3) detected by the first voltage detector (4) and by the self-excited type converter (1) switch the current switching device on the basis of which flows between, and a control unit 10 for controlling the reactive power to be output to the power system (3) in a self-excited type converter (1), the control 10 is the charge control for charging the capacitor (C) such that by controlling the charger 51, the voltage across the capacitor (C) detected by the second voltage detector (9) the at least one predetermined value."
2014,"And it estimates the above that the failure or the sign of the load facility to comprehensively deteriorating the power quality. Calculating the respective harmonic components match degree between the results calculated actual harmonic components obtained from the amount of electricity supplied to the load equipment in a power system 15 and the harmonic top harmonic frequencies stored in the database 17 16 a, or more harmonic components harmonic 16 b, the load harmonic components 16 c harmonics matching degree calculation means 13 and the respective harmonic components match degree in failure or harmonics harmonics harmonics over output means 14 for specifying and print or display a harmonic or more patterns where the sign provided a plurality of types of the malfunction of the load equipment 3 calculated for It evaluates the comprehensive power quality in the agreement. 4"
2014,"A secondary battery system 2 and the generator 3 is installed in a power system are connected in parallel, an output power control device for controlling the output power of the power system, and detecting the output power of the generator 3, the output power based on the value obtained by subtracting the output power of the generator 3 is detected from the output power command for controlling the output power control device for controlling the output voltage of the secondary battery system (2)."
2014,"The secondary battery corresponding to the (B1 ~ B3) power converter, which is operating in the secondary battery system which converts the AC power supplied to the power system of the load side by the supplied direct-current power to the power converter (INV1 ~ INV3) in control apparatus to start the operation of the power conversion means, and when a predetermined percentage or less of the battery remaining amount of the secondary battery is stopped the power conversion and driving device is stopped corresponding to the power that the battery remaining amount of the secondary battery stops converter a secondary battery system comprising a (1)."
2014,"There used to prevent or reduce the bird station, hot water, a little over a reduced service life of the power system, regardless of the time or use time of electrical equipment. Generated power output by the power demand data measured by the power demand measuring means 1 and the power demand measuring means for measuring the power demand to be supplied to the fuel cell power generator 8 and the household electric appliance to be supplied to the household electric appliance and heat source unit the power demand data and the electric machine data storage data stored in the means 4 storing a variety of electrical equipment in which the data is stored on the accumulating demand data storing means for two to advance electric machine data storage means 4 and the demand data storing means 2 contrast, the use electrical equipment prediction means for predicting the electrical equipment at the time, or use a user begins to use 6 and of the used electrical equipment prediction means on the basis of the data corresponding to the electric device predicted by the six fuel cell generator 8 to and a power generation output control section 7 for controlling the power output. 2"
2014,"Protection of the present invention, the relay apparatus within a reclosing no-voltage time if it is determined that continuing the accident at the time of reclosing the circuit breaker after the elapse, the improved stability of the power system that it does not re-supply the circuit breaker with the wear and breaker of the circuit breaker electrode and an object thereof is to provide a protective relay device capable of preventing deterioration of the filled oil. Installed in the power lines of the power system is in the protective relay device 1 having the reclosing function for the line installed between the reclosing means and the breaker 4, 4'of the transmission line and outputting a reclose signal to reclose the circuit breaker for power transmission line is installed on blocking a voltage and a judging means, wherein the reclosing means for determining whether it is within a range set in advance a voltage measurement value measured by the transformer 3 after the lapse of time breaker confirmation an opening pm and no voltage is the cut-off phase voltage by the determination means in the case where the voltage measurement is determined to be within the range set in advance and outputs said reclose signal. 1"
2014,"1 by the control input a plurality of circuit breaker units in synchronization with a black unit 700, and provides a synchronization test system of the circuit breaker having a high reliability and high economical efficiency. Synchronization test system input command signal and the breakers 110 on both sides voltage and the synchronization test start signal for the to input one of the plurality of AC power systems to separate connectable a plurality of circuit breaker 110 and a plurality of circuit breaker 110, respectively, circuit breaker 110 the input to the blocker 110 has a single synchronization test apparatus 700 to the frequency and phase of the voltage of the output voltage on both sides of the circuit breaker the signal in a predetermined setting range of the timing. Synchronization test apparatus according to in one synchronization test device 700 performs a synchronization test of the command signal input at the earliest timing input breaker, and the input of the circuit breaker signals from the other line until a closing operation of the target breaker end 700 the starting blocks. 1"
2014,"An embodiment according to the present invention is intended to obtain a power for changing the calculation system calculates the target size of the bird without changing the data that is defined in the equipment file DB 13 system monitoring and control system. Monitoring of the power system, control, and the boundary between the time according to the power system monitoring and control system for the birds calculation to the Flow Calculation of the power system by the operator specified in the HMI15b, calculating the power system range that the bird calculated in the calculation target of range power system monitoring and control system using a transmission line simulation generator or simulated load and power system data for calculating a substituted characterized in that the bird is calculated. 1"
